-0.0958333	0.813271
-0.0875	0.839344
-0.0791667	0.86454
-0.0708333	0.888546
-0.0625	0.911032
-0.0541667	0.931662
-0.0458333	0.950103
-0.0375	0.966038
-0.0291667	0.979176
-0.0208333	0.989266
-0.0125	0.996109
-0.00416667	0.999566
0.00416667	0.999566
0.0125	0.996109
0.0208333	0.989266
0.0291667	0.979176
0.0375	0.966038
0.0458333	0.950103
0.0541667	0.931662
0.0625	0.911032
0.0708333	0.888546
0.0791667	0.86454
0.0875	0.839344
0.0958333	0.813272
3.80866e-270	1
