-0.1	0.799996
-0.0916667	0.826399
-0.0833333	0.852071
-0.075	0.876712
-0.0666667	0.9
-0.0583333	0.9216
-0.05	0.941176
-0.0416667	0.958403
-0.0333333	0.972973
-0.025	0.984615
-0.0166667	0.993103
-0.00833333	0.998267
-2.42861e-17	1
0.00833333	0.998267
0.0166667	0.993103
0.025	0.984615
0.0333333	0.972973
0.0416667	0.958403
0.05	0.941176
0.0583333	0.9216
0.0666667	0.9
0.075	0.876712
0.0833333	0.852071
0.0916667	0.826399
0.1	0.8
