x	y
-2.554000	0.461301
-2.553000	0.452215
-2.552000	0.443085
-2.551000	0.433913
-2.550000	0.424699
-2.549000	0.415444
-2.548000	0.406150
-2.547000	0.396818
-2.546000	0.387448
-2.545000	0.378041
-2.544000	0.368599
-2.543000	0.359122
-2.542000	0.349612
-2.541000	0.340070
-2.540000	0.330496
-2.539000	0.320892
-2.538000	0.311259
-2.537000	0.301597
-2.536000	0.291908
-2.535000	0.282193
-2.534000	0.272453
-2.533000	0.262688
-2.532000	0.252901
-2.531000	0.243091
-2.530000	0.233261
-2.529000	0.223410
-2.528000	0.213540
-2.527000	0.203653
-2.526000	0.193748
-2.525000	0.183828
-2.524000	0.173893
-2.523000	0.163944
-2.522000	0.153982
-2.521000	0.144009
-2.520000	0.134025
-2.519000	0.124031
-2.518000	0.114029
-2.517000	0.104019
-2.516000	0.094002
-2.515000	0.083980
-2.514000	0.073954
-2.513000	0.063924
-2.512000	0.053891
-2.511000	0.043857
-2.510000	0.033823
-2.509000	0.023789
-2.508000	0.013757
-2.507000	0.003727
-2.506000	-0.006299
-2.505000	-0.016320
-2.504000	-0.026336
-2.503000	-0.036345
-2.502000	-0.046346
-2.501000	-0.056339
-2.500000	-0.066322
-2.499000	-0.076294
-2.498000	-0.086255
-2.497000	-0.096204
-2.496000	-0.106138
-2.495000	-0.116058
-2.494000	-0.125963
-2.493000	-0.135851
-2.492000	-0.145722
-2.491000	-0.155574
-2.490000	-0.165407
-2.489000	-0.175219
-2.488000	-0.185011
-2.487000	-0.194779
-2.486000	-0.204525
-2.485000	-0.214247
-2.484000	-0.223943
-2.483000	-0.233614
-2.482000	-0.243257
-2.481000	-0.252873
-2.480000	-0.262460
-2.479000	-0.272017
-2.478000	-0.281544
-2.477000	-0.291039
-2.476000	-0.300502
-2.475000	-0.309931
-2.474000	-0.319326
-2.473000	-0.328687
-2.472000	-0.338011
-2.471000	-0.347298
-2.470000	-0.356548
-2.469000	-0.365759
-2.468000	-0.374931
-2.467000	-0.384063
-2.466000	-0.393153
-2.465000	-0.402202
-2.464000	-0.411208
-2.463000	-0.420170
-2.462000	-0.429088
-2.461000	-0.437960
-2.460000	-0.446787
-2.459000	-0.455567
-2.458000	-0.464299
-2.457000	-0.472982
-2.456000	-0.481617
-2.455000	-0.490201
-2.454000	-0.498735
-2.453000	-0.507217
-2.452000	-0.515647
-2.451000	-0.524024
-2.450000	-0.532347
-2.449000	-0.540616
-2.448000	-0.548829
-2.447000	-0.556986
-2.446000	-0.565087
-2.445000	-0.573130
-2.444000	-0.581115
-2.443000	-0.589042
-2.442000	-0.596909
-2.441000	-0.604716
-2.440000	-0.612461
-2.439000	-0.620146
-2.438000	-0.627768
-2.437000	-0.635328
-2.436000	-0.642824
-2.435000	-0.650255
-2.434000	-0.657623
-2.433000	-0.664924
-2.432000	-0.672160
-2.431000	-0.679330
-2.430000	-0.686432
-2.429000	-0.693466
-2.428000	-0.700432
-2.427000	-0.707329
-2.426000	-0.714157
-2.425000	-0.720914
-2.424000	-0.727601
-2.423000	-0.734217
-2.422000	-0.740761
-2.421000	-0.747233
-2.420000	-0.753632
-2.419000	-0.759958
-2.418000	-0.766210
-2.417000	-0.772388
-2.416000	-0.778491
-2.415000	-0.784519
-2.414000	-0.790472
-2.413000	-0.796348
-2.412000	-0.802147
-2.411000	-0.807870
-2.410000	-0.813515
-2.409000	-0.819082
-2.408000	-0.824570
-2.407000	-0.829980
-2.406000	-0.835311
-2.405000	-0.840562
-2.404000	-0.845734
-2.403000	-0.850825
-2.402000	-0.855835
-2.401000	-0.860764
-2.400000	-0.865612
-2.399000	-0.870378
-2.398000	-0.875061
-2.397000	-0.879663
-2.396000	-0.884181
-2.395000	-0.888617
-2.394000	-0.892969
-2.393000	-0.897237
-2.392000	-0.901422
-2.391000	-0.905522
-2.390000	-0.909538
-2.389000	-0.913469
-2.388000	-0.917315
-2.387000	-0.921075
-2.386000	-0.924750
-2.385000	-0.928339
-2.384000	-0.931843
-2.383000	-0.935260
-2.382000	-0.938591
-2.381000	-0.941835
-2.380000	-0.944992
-2.379000	-0.948063
-2.378000	-0.951046
-2.377000	-0.953942
-2.376000	-0.956750
-2.375000	-0.959471
-2.374000	-0.962105
-2.373000	-0.964650
-2.372000	-0.967108
-2.371000	-0.969477
-2.370000	-0.971758
-2.369000	-0.973951
-2.368000	-0.976056
-2.367000	-0.978072
-2.366000	-0.979999
-2.365000	-0.981838
-2.364000	-0.983589
-2.363000	-0.985251
-2.362000	-0.986824
-2.361000	-0.988308
-2.360000	-0.989704
-2.359000	-0.991010
-2.358000	-0.992228
-2.357000	-0.993358
-2.356000	-0.994398
-2.355000	-0.995350
-2.354000	-0.996213
-2.353000	-0.996987
-2.352000	-0.997673
-2.351000	-0.998270
-2.350000	-0.998779
-2.349000	-0.999199
-2.348000	-0.999531
-2.347000	-0.999774
-2.346000	-0.999930
-2.345000	-0.999997
-2.344000	-0.999976
-2.343000	-0.999868
-2.342000	-0.999671
-2.341000	-0.999387
-2.340000	-0.999016
-2.339000	-0.998557
-2.338000	-0.998011
-2.337000	-0.997378
-2.336000	-0.996658
-2.335000	-0.995851
-2.334000	-0.994958
-2.333000	-0.993978
-2.332000	-0.992913
-2.331000	-0.991761
-2.330000	-0.990524
-2.329000	-0.989201
-2.328000	-0.987793
-2.327000	-0.986300
-2.326000	-0.984723
-2.325000	-0.983060
-2.324000	-0.981314
-2.323000	-0.979483
-2.322000	-0.977569
-2.321000	-0.975571
-2.320000	-0.973490
-2.319000	-0.971326
-2.318000	-0.969079
-2.317000	-0.966750
-2.316000	-0.964339
-2.315000	-0.961846
-2.314000	-0.959272
-2.313000	-0.956617
-2.312000	-0.953881
-2.311000	-0.951065
-2.310000	-0.948169
-2.309000	-0.945193
-2.308000	-0.942137
-2.307000	-0.939003
-2.306000	-0.935790
-2.305000	-0.932499
-2.304000	-0.929130
-2.303000	-0.925684
-2.302000	-0.922161
-2.301000	-0.918561
-2.300000	-0.914885
-2.299000	-0.911133
-2.298000	-0.907305
-2.297000	-0.903403
-2.296000	-0.899426
-2.295000	-0.895375
-2.294000	-0.891250
-2.293000	-0.887052
-2.292000	-0.882781
-2.291000	-0.878438
-2.290000	-0.874023
-2.289000	-0.869537
-2.288000	-0.864980
-2.287000	-0.860352
-2.286000	-0.855654
-2.285000	-0.850887
-2.284000	-0.846051
-2.283000	-0.841147
-2.282000	-0.836174
-2.281000	-0.831134
-2.280000	-0.826027
-2.279000	-0.820854
-2.278000	-0.815614
-2.277000	-0.810309
-2.276000	-0.804940
-2.275000	-0.799506
-2.274000	-0.794008
-2.273000	-0.788447
-2.272000	-0.782823
-2.271000	-0.777137
-2.270000	-0.771390
-2.269000	-0.765581
-2.268000	-0.759712
-2.267000	-0.753783
-2.266000	-0.747795
-2.265000	-0.741747
-2.264000	-0.735642
-2.263000	-0.729479
-2.262000	-0.723259
-2.261000	-0.716983
-2.260000	-0.710650
-2.259000	-0.704263
-2.258000	-0.697820
-2.257000	-0.691324
-2.256000	-0.684774
-2.255000	-0.678172
-2.254000	-0.671517
-2.253000	-0.664810
-2.252000	-0.658053
-2.251000	-0.651245
-2.250000	-0.644387
-2.249000	-0.637481
-2.248000	-0.630525
-2.247000	-0.623522
-2.246000	-0.616472
-2.245000	-0.609375
-2.244000	-0.602232
-2.243000	-0.595044
-2.242000	-0.587811
-2.241000	-0.580534
-2.240000	-0.573213
-2.239000	-0.565850
-2.238000	-0.558445
-2.237000	-0.550998
-2.236000	-0.543511
-2.235000	-0.535983
-2.234000	-0.528416
-2.233000	-0.520810
-2.232000	-0.513166
-2.231000	-0.505485
-2.230000	-0.497767
-2.229000	-0.490012
-2.228000	-0.482223
-2.227000	-0.474398
-2.226000	-0.466539
-2.225000	-0.458647
-2.224000	-0.450722
-2.223000	-0.442765
-2.222000	-0.434776
-2.221000	-0.426757
-2.220000	-0.418708
-2.219000	-0.410629
-2.218000	-0.402522
-2.217000	-0.394386
-2.216000	-0.386224
-2.215000	-0.378034
-2.214000	-0.369819
-2.213000	-0.361578
-2.212000	-0.353313
-2.211000	-0.345024
-2.210000	-0.336711
-2.209000	-0.328376
-2.208000	-0.320019
-2.207000	-0.311641
-2.206000	-0.303243
-2.205000	-0.294825
-2.204000	-0.286387
-2.203000	-0.277931
-2.202000	-0.269458
-2.201000	-0.260967
-2.200000	-0.252460
-2.199000	-0.243938
-2.198000	-0.235400
-2.197000	-0.226848
-2.196000	-0.218282
-2.195000	-0.209704
-2.194000	-0.201113
-2.193000	-0.192511
-2.192000	-0.183897
-2.191000	-0.175274
-2.190000	-0.166641
-2.189000	-0.157999
-2.188000	-0.149349
-2.187000	-0.140692
-2.186000	-0.132027
-2.185000	-0.123357
-2.184000	-0.114681
-2.183000	-0.106001
-2.182000	-0.097316
-2.181000	-0.088628
-2.180000	-0.079937
-2.179000	-0.071244
-2.178000	-0.062549
-2.177000	-0.053854
-2.176000	-0.045159
-2.175000	-0.036464
-2.174000	-0.027770
-2.173000	-0.019079
-2.172000	-0.010390
-2.171000	-0.001704
-2.170000	0.006978
-2.169000	0.015655
-2.168000	0.024328
-2.167000	0.032994
-2.166000	0.041654
-2.165000	0.050307
-2.164000	0.058952
-2.163000	0.067588
-2.162000	0.076216
-2.161000	0.084834
-2.160000	0.093441
-2.159000	0.102038
-2.158000	0.110623
-2.157000	0.119196
-2.156000	0.127756
-2.155000	0.136302
-2.154000	0.144835
-2.153000	0.153352
-2.152000	0.161855
-2.151000	0.170341
-2.150000	0.178811
-2.149000	0.187264
-2.148000	0.195699
-2.147000	0.204115
-2.146000	0.212513
-2.145000	0.220891
-2.144000	0.229249
-2.143000	0.237586
-2.142000	0.245902
-2.141000	0.254196
-2.140000	0.262467
-2.139000	0.270715
-2.138000	0.278940
-2.137000	0.287140
-2.136000	0.295316
-2.135000	0.303466
-2.134000	0.311590
-2.133000	0.319688
-2.132000	0.327758
-2.131000	0.335801
-2.130000	0.343816
-2.129000	0.351802
-2.128000	0.359759
-2.127000	0.367686
-2.126000	0.375583
-2.125000	0.383449
-2.124000	0.391284
-2.123000	0.399086
-2.122000	0.406856
-2.121000	0.414593
-2.120000	0.422297
-2.119000	0.429967
-2.118000	0.437602
-2.117000	0.445202
-2.116000	0.452767
-2.115000	0.460295
-2.114000	0.467788
-2.113000	0.475243
-2.112000	0.482661
-2.111000	0.490040
-2.110000	0.497382
-2.109000	0.504684
-2.108000	0.511947
-2.107000	0.519170
-2.106000	0.526353
-2.105000	0.533495
-2.104000	0.540596
-2.103000	0.547656
-2.102000	0.554673
-2.101000	0.561648
-2.100000	0.568579
-2.099000	0.575468
-2.098000	0.582312
-2.097000	0.589112
-2.096000	0.595868
-2.095000	0.602578
-2.094000	0.609243
-2.093000	0.615862
-2.092000	0.622435
-2.091000	0.628961
-2.090000	0.635440
-2.089000	0.641871
-2.088000	0.648255
-2.087000	0.654590
-2.086000	0.660876
-2.085000	0.667114
-2.084000	0.673302
-2.083000	0.679441
-2.082000	0.685529
-2.081000	0.691567
-2.080000	0.697554
-2.079000	0.703490
-2.078000	0.709374
-2.077000	0.715207
-2.076000	0.720987
-2.075000	0.726715
-2.074000	0.732390
-2.073000	0.738012
-2.072000	0.743581
-2.071000	0.749096
-2.070000	0.754556
-2.069000	0.759963
-2.068000	0.765315
-2.067000	0.770611
-2.066000	0.775853
-2.065000	0.781039
-2.064000	0.786169
-2.063000	0.791244
-2.062000	0.796261
-2.061000	0.801223
-2.060000	0.806127
-2.059000	0.810975
-2.058000	0.815765
-2.057000	0.820497
-2.056000	0.825172
-2.055000	0.829788
-2.054000	0.834346
-2.053000	0.838846
-2.052000	0.843287
-2.051000	0.847669
-2.050000	0.851992
-2.049000	0.856255
-2.048000	0.860459
-2.047000	0.864603
-2.046000	0.868687
-2.045000	0.872711
-2.044000	0.876675
-2.043000	0.880578
-2.042000	0.884420
-2.041000	0.888202
-2.040000	0.891922
-2.039000	0.895581
-2.038000	0.899179
-2.037000	0.902716
-2.036000	0.906190
-2.035000	0.909603
-2.034000	0.912954
-2.033000	0.916243
-2.032000	0.919470
-2.031000	0.922634
-2.030000	0.925736
-2.029000	0.928776
-2.028000	0.931753
-2.027000	0.934667
-2.026000	0.937518
-2.025000	0.940306
-2.024000	0.943031
-2.023000	0.945693
-2.022000	0.948292
-2.021000	0.950827
-2.020000	0.953299
-2.019000	0.955708
-2.018000	0.958053
-2.017000	0.960335
-2.016000	0.962553
-2.015000	0.964707
-2.014000	0.966797
-2.013000	0.968824
-2.012000	0.970787
-2.011000	0.972686
-2.010000	0.974522
-2.009000	0.976293
-2.008000	0.978000
-2.007000	0.979644
-2.006000	0.981224
-2.005000	0.982739
-2.004000	0.984191
-2.003000	0.985579
-2.002000	0.986902
-2.001000	0.988162
-2.000000	0.989358
-1.999000	0.990490
-1.998000	0.991558
-1.997000	0.992563
-1.996000	0.993503
-1.995000	0.994380
-1.994000	0.995193
-1.993000	0.995942
-1.992000	0.996628
-1.991000	0.997250
-1.990000	0.997808
-1.989000	0.998303
-1.988000	0.998735
-1.987000	0.999103
-1.986000	0.999408
-1.985000	0.999650
-1.984000	0.999828
-1.983000	0.999944
-1.982000	0.999996
-1.981000	0.999986
-1.980000	0.999913
-1.979000	0.999777
-1.978000	0.999579
-1.977000	0.999318
-1.976000	0.998995
-1.975000	0.998610
-1.974000	0.998163
-1.973000	0.997653
-1.972000	0.997082
-1.971000	0.996449
-1.970000	0.995754
-1.969000	0.994998
-1.968000	0.994181
-1.967000	0.993302
-1.966000	0.992363
-1.965000	0.991362
-1.964000	0.990301
-1.963000	0.989179
-1.962000	0.987997
-1.961000	0.986755
-1.960000	0.985452
-1.959000	0.984090
-1.958000	0.982668
-1.957000	0.981186
-1.956000	0.979645
-1.955000	0.978045
-1.954000	0.976386
-1.953000	0.974668
-1.952000	0.972892
-1.951000	0.971057
-1.950000	0.969164
-1.949000	0.967213
-1.948000	0.965204
-1.947000	0.963138
-1.946000	0.961014
-1.945000	0.958833
-1.944000	0.956596
-1.943000	0.954301
-1.942000	0.951950
-1.941000	0.949543
-1.940000	0.947080
-1.939000	0.944562
-1.938000	0.941987
-1.937000	0.939358
-1.936000	0.936673
-1.935000	0.933934
-1.934000	0.931140
-1.933000	0.928292
-1.932000	0.925390
-1.931000	0.922434
-1.930000	0.919425
-1.929000	0.916362
-1.928000	0.913246
-1.927000	0.910078
-1.926000	0.906858
-1.925000	0.903585
-1.924000	0.900260
-1.923000	0.896884
-1.922000	0.893456
-1.921000	0.889978
-1.920000	0.886449
-1.919000	0.882869
-1.918000	0.879239
-1.917000	0.875559
-1.916000	0.871830
-1.915000	0.868052
-1.914000	0.864224
-1.913000	0.860348
-1.912000	0.856424
-1.911000	0.852452
-1.910000	0.848431
-1.909000	0.844364
-1.908000	0.840249
-1.907000	0.836088
-1.906000	0.831880
-1.905000	0.827626
-1.904000	0.823326
-1.903000	0.818981
-1.902000	0.814590
-1.901000	0.810155
-1.900000	0.805675
-1.899000	0.801151
-1.898000	0.796584
-1.897000	0.791972
-1.896000	0.787318
-1.895000	0.782621
-1.894000	0.777881
-1.893000	0.773099
-1.892000	0.768275
-1.891000	0.763410
-1.890000	0.758504
-1.889000	0.753557
-1.888000	0.748570
-1.887000	0.743543
-1.886000	0.738476
-1.885000	0.733369
-1.884000	0.728224
-1.883000	0.723040
-1.882000	0.717818
-1.881000	0.712558
-1.880000	0.707260
-1.879000	0.701925
-1.878000	0.696553
-1.877000	0.691145
-1.876000	0.685701
-1.875000	0.680221
-1.874000	0.674706
-1.873000	0.669156
-1.872000	0.663571
-1.871000	0.657953
-1.870000	0.652300
-1.869000	0.646614
-1.868000	0.640894
-1.867000	0.635142
-1.866000	0.629358
-1.865000	0.623542
-1.864000	0.617694
-1.863000	0.611815
-1.862000	0.605905
-1.861000	0.599964
-1.860000	0.593994
-1.859000	0.587994
-1.858000	0.581965
-1.857000	0.575907
-1.856000	0.569820
-1.855000	0.563705
-1.854000	0.557563
-1.853000	0.551393
-1.852000	0.545196
-1.851000	0.538972
-1.850000	0.532723
-1.849000	0.526447
-1.848000	0.520147
-1.847000	0.513821
-1.846000	0.507471
-1.845000	0.501096
-1.844000	0.494697
-1.843000	0.488276
-1.842000	0.481831
-1.841000	0.475363
-1.840000	0.468873
-1.839000	0.462362
-1.838000	0.455828
-1.837000	0.449274
-1.836000	0.442699
-1.835000	0.436104
-1.834000	0.429489
-1.833000	0.422854
-1.832000	0.416201
-1.831000	0.409528
-1.830000	0.402837
-1.829000	0.396129
-1.828000	0.389402
-1.827000	0.382659
-1.826000	0.375899
-1.825000	0.369123
-1.824000	0.362330
-1.823000	0.355522
-1.822000	0.348699
-1.821000	0.341861
-1.820000	0.335009
-1.819000	0.328143
-1.818000	0.321263
-1.817000	0.314370
-1.816000	0.307464
-1.815000	0.300546
-1.814000	0.293615
-1.813000	0.286673
-1.812000	0.279720
-1.811000	0.272756
-1.810000	0.265782
-1.809000	0.258797
-1.808000	0.251803
-1.807000	0.244799
-1.806000	0.237787
-1.805000	0.230766
-1.804000	0.223737
-1.803000	0.216700
-1.802000	0.209656
-1.801000	0.202604
-1.800000	0.195547
-1.799000	0.188482
-1.798000	0.181413
-1.797000	0.174337
-1.796000	0.167257
-1.795000	0.160172
-1.794000	0.153082
-1.793000	0.145989
-1.792000	0.138892
-1.791000	0.131792
-1.790000	0.124689
-1.789000	0.117584
-1.788000	0.110477
-1.787000	0.103368
-1.786000	0.096257
-1.785000	0.089146
-1.784000	0.082034
-1.783000	0.074922
-1.782000	0.067811
-1.781000	0.060699
-1.780000	0.053589
-1.779000	0.046480
-1.778000	0.039373
-1.777000	0.032267
-1.776000	0.025164
-1.775000	0.018064
-1.774000	0.010966
-1.773000	0.003873
-1.772000	-0.003217
-1.771000	-0.010303
-1.770000	-0.017384
-1.769000	-0.024461
-1.768000	-0.031532
-1.767000	-0.038598
-1.766000	-0.045657
-1.765000	-0.052711
-1.764000	-0.059758
-1.763000	-0.066798
-1.762000	-0.073830
-1.761000	-0.080855
-1.760000	-0.087872
-1.759000	-0.094880
-1.758000	-0.101880
-1.757000	-0.108871
-1.756000	-0.115853
-1.755000	-0.122824
-1.754000	-0.129786
-1.753000	-0.136738
-1.752000	-0.143678
-1.751000	-0.150608
-1.750000	-0.157526
-1.749000	-0.164433
-1.748000	-0.171328
-1.747000	-0.178210
-1.746000	-0.185080
-1.745000	-0.191937
-1.744000	-0.198780
-1.743000	-0.205610
-1.742000	-0.212426
-1.741000	-0.219228
-1.740000	-0.226015
-1.739000	-0.232788
-1.738000	-0.239545
-1.737000	-0.246287
-1.736000	-0.253013
-1.735000	-0.259723
-1.734000	-0.266417
-1.733000	-0.273093
-1.732000	-0.279753
-1.731000	-0.286396
-1.730000	-0.293021
-1.729000	-0.299629
-1.728000	-0.306218
-1.727000	-0.312788
-1.726000	-0.319340
-1.725000	-0.325873
-1.724000	-0.332387
-1.723000	-0.338881
-1.722000	-0.345355
-1.721000	-0.351809
-1.720000	-0.358243
-1.719000	-0.364656
-1.718000	-0.371048
-1.717000	-0.377419
-1.716000	-0.383768
-1.715000	-0.390095
-1.714000	-0.396401
-1.713000	-0.402684
-1.712000	-0.408945
-1.711000	-0.415182
-1.710000	-0.421397
-1.709000	-0.427588
-1.708000	-0.433756
-1.707000	-0.439900
-1.706000	-0.446020
-1.705000	-0.452115
-1.704000	-0.458186
-1.703000	-0.464232
-1.702000	-0.470253
-1.701000	-0.476248
-1.700000	-0.482218
-1.699000	-0.488163
-1.698000	-0.494081
-1.697000	-0.499973
-1.696000	-0.505838
-1.695000	-0.511677
-1.694000	-0.517489
-1.693000	-0.523273
-1.692000	-0.529030
-1.691000	-0.534760
-1.690000	-0.540461
-1.689000	-0.546135
-1.688000	-0.551780
-1.687000	-0.557397
-1.686000	-0.562985
-1.685000	-0.568544
-1.684000	-0.574074
-1.683000	-0.579575
-1.682000	-0.585046
-1.681000	-0.590488
-1.680000	-0.595900
-1.679000	-0.601281
-1.678000	-0.606632
-1.677000	-0.611953
-1.676000	-0.617243
-1.675000	-0.622502
-1.674000	-0.627730
-1.673000	-0.632926
-1.672000	-0.638092
-1.671000	-0.643225
-1.670000	-0.648327
-1.669000	-0.653397
-1.668000	-0.658435
-1.667000	-0.663440
-1.666000	-0.668413
-1.665000	-0.673353
-1.664000	-0.678261
-1.663000	-0.683135
-1.662000	-0.687977
-1.661000	-0.692785
-1.660000	-0.697559
-1.659000	-0.702300
-1.658000	-0.707007
-1.657000	-0.711680
-1.656000	-0.716320
-1.655000	-0.720924
-1.654000	-0.725495
-1.653000	-0.730031
-1.652000	-0.734532
-1.651000	-0.738999
-1.650000	-0.743431
-1.649000	-0.747827
-1.648000	-0.752189
-1.647000	-0.756515
-1.646000	-0.760805
-1.645000	-0.765061
-1.644000	-0.769280
-1.643000	-0.773463
-1.642000	-0.777611
-1.641000	-0.781723
-1.640000	-0.785798
-1.639000	-0.789837
-1.638000	-0.793840
-1.637000	-0.797806
-1.636000	-0.801735
-1.635000	-0.805628
-1.634000	-0.809484
-1.633000	-0.813303
-1.632000	-0.817085
-1.631000	-0.820830
-1.630000	-0.824538
-1.629000	-0.828208
-1.628000	-0.831841
-1.627000	-0.835437
-1.626000	-0.838995
-1.625000	-0.842515
-1.624000	-0.845998
-1.623000	-0.849442
-1.622000	-0.852849
-1.621000	-0.856218
-1.620000	-0.859548
-1.619000	-0.862841
-1.618000	-0.866095
-1.617000	-0.869311
-1.616000	-0.872489
-1.615000	-0.875628
-1.614000	-0.878729
-1.613000	-0.881792
-1.612000	-0.884815
-1.611000	-0.887800
-1.610000	-0.890747
-1.609000	-0.893654
-1.608000	-0.896523
-1.607000	-0.899353
-1.606000	-0.902144
-1.605000	-0.904896
-1.604000	-0.907609
-1.603000	-0.910283
-1.602000	-0.912918
-1.601000	-0.915514
-1.600000	-0.918070
-1.599000	-0.920588
-1.598000	-0.923066
-1.597000	-0.925505
-1.596000	-0.927905
-1.595000	-0.930265
-1.594000	-0.932586
-1.593000	-0.934868
-1.592000	-0.937110
-1.591000	-0.939313
-1.590000	-0.941477
-1.589000	-0.943601
-1.588000	-0.945686
-1.587000	-0.947731
-1.586000	-0.949737
-1.585000	-0.951703
-1.584000	-0.953630
-1.583000	-0.955517
-1.582000	-0.957365
-1.581000	-0.959173
-1.580000	-0.960942
-1.579000	-0.962671
-1.578000	-0.964361
-1.577000	-0.966011
-1.576000	-0.967622
-1.575000	-0.969194
-1.574000	-0.970726
-1.573000	-0.972218
-1.572000	-0.973671
-1.571000	-0.975085
-1.570000	-0.976459
-1.569000	-0.977794
-1.568000	-0.979090
-1.567000	-0.980346
-1.566000	-0.981563
-1.565000	-0.982741
-1.564000	-0.983879
-1.563000	-0.984978
-1.562000	-0.986038
-1.561000	-0.987059
-1.560000	-0.988041
-1.559000	-0.988983
-1.558000	-0.989887
-1.557000	-0.990751
-1.556000	-0.991577
-1.555000	-0.992364
-1.554000	-0.993111
-1.553000	-0.993820
-1.552000	-0.994491
-1.551000	-0.995122
-1.550000	-0.995715
-1.549000	-0.996269
-1.548000	-0.996784
-1.547000	-0.997261
-1.546000	-0.997700
-1.545000	-0.998100
-1.544000	-0.998461
-1.543000	-0.998785
-1.542000	-0.999070
-1.541000	-0.999317
-1.540000	-0.999525
-1.539000	-0.999696
-1.538000	-0.999829
-1.537000	-0.999924
-1.536000	-0.999981
-1.535000	-1.000000
-1.534000	-0.999982
-1.533000	-0.999925
-1.532000	-0.999832
-1.531000	-0.999701
-1.530000	-0.999532
-1.529000	-0.999326
-1.528000	-0.999083
-1.527000	-0.998803
-1.526000	-0.998486
-1.525000	-0.998132
-1.524000	-0.997740
-1.523000	-0.997312
-1.522000	-0.996848
-1.521000	-0.996347
-1.520000	-0.995809
-1.519000	-0.995234
-1.518000	-0.994624
-1.517000	-0.993977
-1.516000	-0.993294
-1.515000	-0.992575
-1.514000	-0.991820
-1.513000	-0.991029
-1.512000	-0.990202
-1.511000	-0.989340
-1.510000	-0.988442
-1.509000	-0.987508
-1.508000	-0.986539
-1.507000	-0.985535
-1.506000	-0.984496
-1.505000	-0.983422
-1.504000	-0.982313
-1.503000	-0.981169
-1.502000	-0.979991
-1.501000	-0.978778
-1.500000	-0.977530
-1.499000	-0.976248
-1.498000	-0.974932
-1.497000	-0.973582
-1.496000	-0.972197
-1.495000	-0.970779
-1.494000	-0.969327
-1.493000	-0.967842
-1.492000	-0.966323
-1.491000	-0.964770
-1.490000	-0.963185
-1.489000	-0.961566
-1.488000	-0.959914
-1.487000	-0.958229
-1.486000	-0.956512
-1.485000	-0.954762
-1.484000	-0.952979
-1.483000	-0.951164
-1.482000	-0.949317
-1.481000	-0.947438
-1.480000	-0.945526
-1.479000	-0.943583
-1.478000	-0.941608
-1.477000	-0.939602
-1.476000	-0.937564
-1.475000	-0.935495
-1.474000	-0.933395
-1.473000	-0.931263
-1.472000	-0.929101
-1.471000	-0.926908
-1.470000	-0.924685
-1.469000	-0.922431
-1.468000	-0.920147
-1.467000	-0.917832
-1.466000	-0.915488
-1.465000	-0.913114
-1.464000	-0.910710
-1.463000	-0.908276
-1.462000	-0.905813
-1.461000	-0.903321
-1.460000	-0.900800
-1.459000	-0.898249
-1.458000	-0.895670
-1.457000	-0.893062
-1.456000	-0.890426
-1.455000	-0.887761
-1.454000	-0.885068
-1.453000	-0.882347
-1.452000	-0.879597
-1.451000	-0.876821
-1.450000	-0.874016
-1.449000	-0.871184
-1.448000	-0.868325
-1.447000	-0.865439
-1.446000	-0.862525
-1.445000	-0.859585
-1.444000	-0.856618
-1.443000	-0.853625
-1.442000	-0.850605
-1.441000	-0.847559
-1.440000	-0.844487
-1.439000	-0.841390
-1.438000	-0.838266
-1.437000	-0.835117
-1.436000	-0.831942
-1.435000	-0.828743
-1.434000	-0.825518
-1.433000	-0.822268
-1.432000	-0.818994
-1.431000	-0.815695
-1.430000	-0.812371
-1.429000	-0.809024
-1.428000	-0.805652
-1.427000	-0.802256
-1.426000	-0.798837
-1.425000	-0.795394
-1.424000	-0.791928
-1.423000	-0.788438
-1.422000	-0.784925
-1.421000	-0.781390
-1.420000	-0.777831
-1.419000	-0.774250
-1.418000	-0.770647
-1.417000	-0.767021
-1.416000	-0.763373
-1.415000	-0.759704
-1.414000	-0.756012
-1.413000	-0.752299
-1.412000	-0.748565
-1.411000	-0.744810
-1.410000	-0.741033
-1.409000	-0.737235
-1.408000	-0.733417
-1.407000	-0.729578
-1.406000	-0.725719
-1.405000	-0.721840
-1.404000	-0.717941
-1.403000	-0.714021
-1.402000	-0.710082
-1.401000	-0.706124
-1.400000	-0.702146
-1.399000	-0.698149
-1.398000	-0.694133
-1.397000	-0.690099
-1.396000	-0.686045
-1.395000	-0.681973
-1.394000	-0.677883
-1.393000	-0.673775
-1.392000	-0.669648
-1.391000	-0.665504
-1.390000	-0.661343
-1.389000	-0.657163
-1.388000	-0.652967
-1.387000	-0.648754
-1.386000	-0.644523
-1.385000	-0.640276
-1.384000	-0.636012
-1.383000	-0.631732
-1.382000	-0.627435
-1.381000	-0.623123
-1.380000	-0.618795
-1.379000	-0.614451
-1.378000	-0.610091
-1.377000	-0.605716
-1.376000	-0.601326
-1.375000	-0.596921
-1.374000	-0.592501
-1.373000	-0.588066
-1.372000	-0.583617
-1.371000	-0.579153
-1.370000	-0.574675
-1.369000	-0.570184
-1.368000	-0.565678
-1.367000	-0.561159
-1.366000	-0.556626
-1.365000	-0.552080
-1.364000	-0.547521
-1.363000	-0.542949
-1.362000	-0.538365
-1.361000	-0.533767
-1.360000	-0.529157
-1.359000	-0.524535
-1.358000	-0.519901
-1.357000	-0.515255
-1.356000	-0.510597
-1.355000	-0.505928
-1.354000	-0.501247
-1.353000	-0.496555
-1.352000	-0.491852
